Unnamed: 0,Unnamed: 0.1,Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category,Job_Type,Event1_or_2,online_score,y
27955,27955,508048,0,0,0,0,0,0,0,20-Sep-04,23384,,9999.0,1,0,1
27956,27956,488239,0,0,0,0,0,0,0,25-Sep-04,23384,,9999.0,0,0,0
27957,27957,490706,0,0,0,0,0,0,0,20-Sep-04,23384,,9999.0,0,0,0
27958,27958,512002,0,0,0,0,0,0,0,23-Sep-04,23384,,9999.0,0,0,0
27959,27959,523212,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,0,0,0
27960,27960,513167,0,0,0,0,0,1,1,24-Sep-04,2517,BFSI,2.0,1,0,1
27961,27961,524080,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,0,0,0
27962,27962,494707,0,0,0,0,0,0,0,20-Sep-04,2662,,9999.0,0,0,0
27963,27963,521607,0,0,0,0,0,0,0,26-Sep-04,23384,,9999.0,0,0,0
27964,27964,488092,0,0,0,0,0,0,0,25-Sep-04,23384,,9999.0,0,0,0
27965,27965,508248,0,0,0,0,0,1,1,21-Sep-04,1704,Real Estate,14.0,1,0,1
27966,27966,512988,0,0,0,0,0,0,1,23-Sep-04,2662,,9999.0,1,0,1
27967,27967,487692,0,0,0,0,0,0,0,27-Sep-04,23384,,9999.0,1,0,1
27968,27968,521221,0,0,0,0,0,0,0,18-Sep-04,23384,,9999.0,1,0,1
27969,27969,513069,0,0,0,0,1,1,1,23-Sep-04,2517,Health,8.0,1,0,1
27970,27970,500474,0,0,0,0,0,0,0,27-Sep-04,2662,,9999.0,0,0,0
27971,27971,497772,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,0,0,0
27972,27972,490098,0,0,0,0,4,1,1,19-Sep-04,2517,Software Industry,1.0,1,0,1
27973,27973,503459,0,0,1,1,3,0,1,27-Sep-04,1704,Software Industry,1.0,1,2,1
27974,27974,491660,0,0,0,0,0,0,0,21-Sep-04,23384,,9999.0,0,0,0
27975,27975,521987,0,0,0,0,0,0,0,27-Sep-04,23384,,9999.0,0,0,0
27976,27976,519787,0,0,0,0,1,0,1,20-Sep-04,1217,Software Industry,1.0,0,0,0
27977,27977,510847,0,0,0,0,0,0,0,24-Sep-04,23384,,9999.0,0,0,0
27978,27978,524775,1,0,1,1,0,0,1,19-Sep-04,1729,,9999.0,1,3,1
27979,27979,511381,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,0,0,0
27980,27980,516591,0,0,0,0,4,1,1,24-Sep-04,1352,Technology,5.0,1,0,1
27981,27981,523664,0,0,0,0,0,0,0,25-Sep-04,1704,,9999.0,0,0,0
27982,27982,509695,0,0,0,0,0,0,0,27-Sep-04,23384,,9999.0,0,0,0
27983,27983,515898,0,0,0,0,0,0,1,18-Sep-04,2517,,9999.0,0,0,0
27984,27984,487078,0,0,0,0,2,1,1,22-Sep-04,816,Retail,9.0,1,0,1
27985,27985,511435,0,0,0,0,1,1,1,22-Sep-04,1352,,9999.0,0,0,0
27986,27986,522076,0,0,0,0,0,0,0,26-Sep-04,23384,,9999.0,0,0,0
27987,27987,522535,0,0,0,0,2,1,1,18-Sep-04,2662,Consulting,6.0,1,0,1
27988,27988,493910,0,0,0,0,0,0,0,26-Sep-04,23384,,9999.0,0,0,0
27989,27989,498508,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,0,0,0
27990,27990,528510,0,0,0,0,0,0,0,22-Sep-04,1352,,9999.0,0,0,0
27991,27991,517501,0,0,0,0,1,1,1,26-Sep-04,1704,Food,12.0,1,0,1
27992,27992,527747,0,0,0,0,0,0,0,21-Sep-04,1216,,9999.0,1,0,1
27993,27993,520480,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,0,0,0
27994,27994,504765,1,0,1,1,3,1,1,28-Sep-04,1704,Technology,5.0,1,3,1
27995,27995,518559,0,0,0,0,0,0,1,26-Sep-04,23384,,9999.0,1,0,1
27996,27996,501232,0,0,0,0,4,1,1,28-Sep-04,1036,Telecom,13.0,1,0,1
27997,27997,488366,0,0,0,0,0,0,0,23-Sep-04,23384,,9999.0,1,0,1
27998,27998,496624,0,0,0,0,0,0,0,21-Sep-04,2517,,9999.0,0,0,0
27999,27999,502326,0,0,0,0,0,0,0,21-Sep-04,23384,,9999.0,0,0,0
28000,28000,521957,0,0,0,0,0,0,0,23-Sep-04,23384,,9999.0,0,0,0
28001,28001,525668,0,0,0,0,1,0,1,18-Sep-04,1352,,9999.0,1,0,1
28002,28002,487815,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,1,0,1
28003,28003,512633,0,0,0,0,0,0,0,28-Sep-04,23384,,9999.0,0,0,0
28004,28004,490467,0,0,0,0,0,0,0,24-Sep-04,23384,,9999.0,0,0,0
28005,28005,493769,0,0,0,0,0,0,0,21-Sep-04,23384,,9999.0,0,0,0
28006,28006,507077,0,0,0,0,2,1,1,20-Sep-04,2662,Technology,5.0,1,0,1
28007,28007,525061,0,0,0,0,0,0,1,27-Sep-04,23384,,9999.0,1,0,1
28008,28008,522562,0,0,0,0,2,1,1,23-Sep-04,1704,Broadcasting,11.0,0,0,0
28009,28009,508274,0,0,0,0,0,0,0,24-Sep-04,23384,,9999.0,0,0,0
28010,28010,523638,0,0,0,0,0,0,0,20-Sep-04,23384,,9999.0,0,0,0
28011,28011,500649,0,0,0,0,0,0,1,19-Sep-04,23384,,9999.0,1,0,1
28012,28012,494323,0,0,0,0,3,1,1,26-Sep-04,1036,,9999.0,1,0,1
28013,28013,506268,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,0,0,0
28014,28014,499350,0,0,0,0,0,0,1,19-Sep-04,23384,,9999.0,1,0,1
28015,28015,495126,0,0,0,0,0,0,0,20-Sep-04,23384,,9999.0,0,0,0
28016,28016,519230,0,0,0,0,0,0,0,18-Sep-04,1704,,9999.0,0,0,0
28017,28017,527515,0,0,0,0,0,0,0,23-Sep-04,1704,,9999.0,1,0,1
28018,28018,525043,0,0,0,0,1,0,1,24-Sep-04,23384,,9999.0,0,0,0
28019,28019,491902,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,0,0,0
28020,28020,490776,0,0,0,0,0,0,0,26-Sep-04,23384,,9999.0,0,0,0
28021,28021,496695,0,0,0,0,0,0,1,23-Sep-04,1216,Health,8.0,1,0,1
28022,28022,520366,0,0,0,0,0,0,1,19-Sep-04,816,,9999.0,1,0,1
28023,28023,515123,0,0,0,0,0,0,0,21-Sep-04,23384,,9999.0,1,0,1
28024,28024,515711,0,0,0,0,0,0,0,28-Sep-04,23384,,9999.0,1,0,1
28025,28025,486590,0,0,0,0,0,0,0,28-Sep-04,23384,,9999.0,1,0,1
28026,28026,494185,0,0,0,0,0,0,0,28-Sep-04,23384,,9999.0,1,0,1
28027,28027,509686,0,0,0,0,0,0,0,27-Sep-04,23384,,9999.0,0,0,0
28028,28028,519097,0,0,0,0,0,0,0,20-Sep-04,23384,,9999.0,0,0,0
28029,28029,499070,0,0,0,0,0,0,0,25-Sep-04,23384,,9999.0,1,0,1
28030,28030,489693,0,0,0,0,0,0,0,25-Sep-04,23384,,9999.0,1,0,1
28031,28031,500490,0,0,0,0,0,0,1,28-Sep-04,2662,Software Industry,1.0,1,0,1
28032,28032,518221,0,0,0,0,0,0,0,21-Sep-04,23384,,9999.0,0,0,0
28033,28033,514860,1,0,1,1,0,0,1,24-Sep-04,1704,,9999.0,1,3,1
28034,28034,494348,0,0,0,0,0,0,0,18-Sep-04,23384,,9999.0,0,0,0
28035,28035,489520,0,0,0,0,3,1,1,27-Sep-04,1036,Retail,9.0,1,0,1
28036,28036,515293,0,0,0,0,0,0,1,22-Sep-04,23384,,9999.0,1,0,1
28037,28037,515438,0,0,0,0,0,0,0,18-Sep-04,23384,,9999.0,1,0,1
28038,28038,521214,0,0,0,0,0,0,0,28-Sep-04,23384,,9999.0,1,0,1
28039,28039,520247,0,0,1,1,5,0,1,25-Sep-04,2517,Health,8.0,0,2,0
28040,28040,502805,0,0,0,0,0,0,0,25-Sep-04,2662,Others,4.0,1,0,1
28041,28041,505706,0,0,0,0,0,0,0,25-Sep-04,23384,,9999.0,0,0,0
28042,28042,496516,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,0,0,0
28043,28043,514169,0,0,0,0,0,0,0,24-Sep-04,23384,,9999.0,0,0,0
28044,28044,515965,0,0,0,0,0,0,0,18-Sep-04,23384,,9999.0,0,0,0
28045,28045,488495,0,0,0,0,0,0,0,23-Sep-04,23384,,9999.0,1,0,1
28046,28046,524776,0,0,0,0,0,0,0,25-Sep-04,23384,,9999.0,1,0,1
28047,28047,522031,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,0,0,0
28048,28048,488241,0,0,0,0,0,0,0,26-Sep-04,23384,,9999.0,0,0,0
28049,28049,506934,0,0,0,0,0,0,0,23-Sep-04,1036,,9999.0,1,0,1
28050,28050,527045,0,0,0,0,0,0,1,24-Sep-04,23384,,9999.0,1,0,1
28051,28051,497137,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,1,0,1
28052,28052,493772,0,0,0,0,0,0,0,20-Sep-04,2662,,9999.0,1,0,1
28053,28053,526016,0,0,0,0,0,0,0,28-Sep-04,23384,,9999.0,0,0,0
28054,28054,498083,0,0,0,0,0,0,0,29-Sep-04,1704,,9999.0,1,0,1
28055,28055,515915,0,0,0,0,0,0,0,23-Sep-04,23384,,9999.0,1,0,1
28056,28056,525195,0,0,0,0,0,0,0,28-Sep-04,23384,,9999.0,0,0,0
28057,28057,507873,0,0,0,0,0,0,0,02-Oct-04,23384,,9999.0,0,0,0
28058,28058,526246,0,0,0,0,0,0,0,02-Oct-04,23384,,9999.0,0,0,0
28059,28059,518859,0,0,0,0,0,0,1,23-Sep-04,23384,,9999.0,1,0,1
28060,28060,522498,1,1,1,0,2,1,1,01-Oct-04,2517,Technology,5.0,1,3,1
28061,28061,526844,0,0,0,0,0,0,0,25-Sep-04,23384,,9999.0,0,0,0
28062,28062,495002,0,0,0,0,0,0,0,01-Oct-04,23384,,9999.0,0,0,0
28063,28063,503412,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,0,0,0
28064,28064,526221,0,0,0,0,0,0,0,29-Sep-04,23384,,9999.0,1,0,1
28065,28065,514579,0,0,0,0,0,0,0,26-Sep-04,2662,,9999.0,0,0,0
28066,28066,498759,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,0,0,0
28067,28067,520486,0,0,0,0,0,0,0,27-Sep-04,23384,,9999.0,1,0,1
28068,28068,497017,0,0,0,0,0,0,0,01-Oct-04,23384,,9999.0,0,0,0
28069,28069,517542,0,0,0,0,1,0,1,26-Sep-04,23384,,9999.0,1,0,1
28070,28070,520719,0,0,0,0,0,0,0,29-Sep-04,23384,,9999.0,0,0,0
28071,28071,519068,0,0,0,0,0,0,0,24-Sep-04,23384,,9999.0,1,0,1
28072,28072,520173,0,0,0,0,4,0,1,23-Sep-04,23384,Software Industry,1.0,0,0,0
28073,28073,494603,0,0,0,0,0,0,0,26-Sep-04,23384,,9999.0,0,0,0
28074,28074,515423,0,0,0,0,0,0,0,28-Sep-04,23384,,9999.0,0,0,0
28075,28075,503002,0,0,0,0,0,0,0,25-Sep-04,23384,,9999.0,0,0,0
28076,28076,511861,0,0,0,0,0,0,0,26-Sep-04,1216,,9999.0,1,0,1
28077,28077,497905,0,0,0,0,0,0,0,28-Sep-04,23384,,9999.0,1,0,1
28078,28078,520780,0,0,0,0,1,1,1,30-Sep-04,1704,Real Estate,14.0,1,0,1
28079,28079,520671,1,0,1,0,0,0,1,26-Sep-04,2517,,9999.0,0,2,0
28080,28080,511041,0,0,0,0,0,0,0,26-Sep-04,23384,,9999.0,0,0,0
28081,28081,490868,0,0,0,0,0,0,0,25-Sep-04,23384,,9999.0,1,0,1
28082,28082,516766,0,0,0,0,0,0,0,26-Sep-04,23384,,9999.0,0,0,0
28083,28083,519800,0,0,0,0,0,0,0,23-Sep-04,23384,,9999.0,0,0,0
28084,28084,496982,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,1,0,1
28085,28085,501418,1,1,0,1,0,0,1,22-Sep-04,23384,,9999.0,1,3,1
28086,28086,500751,0,0,0,0,0,0,0,30-Sep-04,1216,,9999.0,1,0,1
28087,28087,487577,0,0,0,0,0,0,0,24-Sep-04,1036,,9999.0,1,0,1
28088,28088,491985,0,0,0,0,2,1,1,24-Sep-04,2517,,9999.0,1,0,1
28089,28089,518764,1,1,1,1,1,0,1,25-Sep-04,816,,9999.0,1,4,1
28090,28090,523917,0,0,0,0,0,0,0,22-Sep-04,2517,,9999.0,0,0,0
28091,28091,519071,0,0,0,0,0,0,0,23-Sep-04,23384,,9999.0,1,0,1
28092,28092,489878,0,0,0,0,0,0,0,30-Sep-04,23384,,9999.0,0,0,0
28093,28093,501153,0,0,0,0,0,0,0,28-Sep-04,1036,,9999.0,0,0,0
28094,28094,525393,0,0,0,0,0,0,0,01-Oct-04,23384,Others,4.0,1,0,1
28095,28095,503303,0,0,0,0,0,0,0,27-Sep-04,23384,,9999.0,0,0,0
28096,28096,528033,0,0,0,0,0,0,0,27-Sep-04,23384,,9999.0,0,0,0
28097,28097,499303,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,0,0,0
28098,28098,490451,0,0,0,0,0,0,0,24-Sep-04,23384,,9999.0,0,0,0
28099,28099,498688,0,0,0,0,0,0,0,27-Sep-04,23384,,9999.0,0,0,0
28100,28100,526696,0,0,0,0,0,0,0,24-Sep-04,23384,,9999.0,1,0,1
28101,28101,525446,0,0,0,0,0,0,0,23-Sep-04,23384,,9999.0,0,0,0
28102,28102,492115,0,0,0,0,0,0,0,30-Sep-04,23384,,9999.0,0,0,0
28103,28103,503006,0,0,0,0,0,0,0,28-Sep-04,23384,,9999.0,1,0,1
28104,28104,500877,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,1,0,1
28105,28105,524099,0,0,0,0,0,0,0,29-Sep-04,23384,,9999.0,0,0,0
28106,28106,494380,0,0,0,0,4,1,1,25-Sep-04,1036,Broadcasting,11.0,1,0,1
28107,28107,489916,0,0,0,0,0,0,0,03-Oct-04,23384,,9999.0,1,0,1
28108,28108,513061,0,0,0,0,0,0,0,28-Sep-04,23384,,9999.0,0,0,0
28109,28109,518945,0,0,0,0,0,0,0,05-Oct-04,23384,,9999.0,0,0,0
28110,28110,519445,0,0,0,0,0,0,0,01-Oct-04,23384,,9999.0,0,0,0
28111,28111,517819,0,0,0,0,0,0,0,04-Oct-04,23384,,9999.0,0,0,0
28112,28112,502209,0,0,0,0,0,0,0,02-Oct-04,23384,,9999.0,1,0,1
28113,28113,495985,0,0,0,0,0,0,0,29-Sep-04,23384,,9999.0,0,0,0
28114,28114,519415,0,0,0,0,0,0,0,04-Oct-04,1729,,9999.0,1,0,1
28115,28115,519333,0,0,0,0,0,0,0,06-Oct-04,1216,,9999.0,0,0,0
28116,28116,492060,0,0,0,0,0,0,0,30-Sep-04,23384,,9999.0,0,0,0
28117,28117,496781,0,0,0,0,0,0,0,28-Sep-04,23384,,9999.0,1,0,1
28118,28118,498699,0,0,0,0,0,0,0,30-Sep-04,23384,,9999.0,1,0,1
28119,28119,515207,0,0,0,0,0,0,0,30-Sep-04,23384,,9999.0,1,0,1
28120,28120,492379,0,0,0,0,0,0,0,29-Sep-04,23384,,9999.0,1,0,1
28121,28121,485702,0,0,0,0,0,0,0,30-Sep-04,23384,,9999.0,1,0,1
28122,28122,486584,0,0,0,0,0,0,1,04-Oct-04,1729,Retail,9.0,1,0,1
28123,28123,512294,0,0,0,0,0,0,0,07-Oct-04,23384,,9999.0,0,0,0
28124,28124,497830,0,0,0,0,0,0,0,01-Oct-04,23384,,9999.0,0,0,0
28125,28125,512897,0,0,0,0,0,0,0,08-Oct-04,23384,,9999.0,0,0,0
28126,28126,498975,0,0,0,0,0,0,0,08-Oct-04,1216,,9999.0,1,0,1
28127,28127,522613,0,0,0,0,0,0,0,30-Sep-04,23384,,9999.0,0,0,0
28128,28128,505858,0,0,0,0,0,0,0,06-Oct-04,23384,,9999.0,0,0,0
28129,28129,520896,0,0,0,0,0,0,0,05-Oct-04,23384,,9999.0,0,0,0
28130,28130,493125,0,0,0,0,0,0,0,08-Oct-04,23384,,9999.0,0,0,0
28131,28131,496751,0,0,0,0,0,0,0,02-Oct-04,23384,,9999.0,0,0,0
28132,28132,496886,0,0,0,0,0,0,0,08-Oct-04,23384,,9999.0,0,0,0
28133,28133,512191,0,0,0,0,0,0,0,11-Oct-04,23384,,9999.0,0,0,0
28134,28134,497450,0,0,0,0,0,0,0,09-Oct-04,23384,,9999.0,0,0,0
28135,28135,527256,0,0,0,0,0,1,1,05-Oct-04,1036,,9999.0,1,0,1
28136,28136,527479,0,0,0,0,0,0,0,10-Oct-04,23384,,9999.0,0,0,0
28137,28137,526432,0,0,0,0,0,0,0,07-Oct-04,23384,,9999.0,1,0,1
28138,28138,519532,0,0,0,0,0,1,1,01-Oct-04,1704,Retail,9.0,1,0,1
28139,28139,491768,1,1,1,0,1,0,1,08-Oct-04,2662,,9999.0,0,3,0
28140,28140,504750,0,0,0,0,0,0,0,02-Oct-04,23384,,9999.0,0,0,0
28141,28141,508032,0,0,0,0,0,0,0,06-Oct-04,1704,,9999.0,1,0,1
28142,28142,515374,0,0,0,0,0,0,0,05-Oct-04,23384,,9999.0,0,0,0
28143,28143,505426,1,0,1,0,0,0,1,02-Oct-04,1217,,9999.0,0,2,0
28144,28144,528087,0,0,0,0,0,0,0,04-Oct-04,23384,,9999.0,0,0,0
28145,28145,525921,0,0,0,0,0,0,0,07-Oct-04,23384,,9999.0,0,0,0
28146,28146,495890,0,0,0,0,0,0,0,01-Oct-04,23384,,9999.0,0,0,0
28147,28147,496988,0,0,0,0,0,0,0,02-Oct-04,23384,,9999.0,1,0,1
28148,28148,506886,0,0,0,0,0,0,0,01-Oct-04,23384,,9999.0,0,0,0
28149,28149,518385,0,0,0,0,0,0,0,04-Oct-04,23384,,9999.0,1,0,1
28150,28150,513629,0,0,0,0,0,0,0,09-Oct-04,1216,,9999.0,0,0,0
28151,28151,505010,0,0,0,0,0,0,0,08-Oct-04,23384,,9999.0,0,0,0
28152,28152,508971,0,0,0,0,0,0,0,07-Oct-04,23384,,9999.0,0,0,0
28153,28153,515709,1,0,1,1,0,0,1,11-Oct-04,1729,,9999.0,0,3,0
28154,28154,517685,0,0,0,0,0,0,0,06-Oct-04,23384,,9999.0,0,0,0
28155,28155,527542,0,0,0,0,0,0,0,02-Oct-04,23384,,9999.0,0,0,0
28156,28156,521718,0,0,0,0,0,0,0,11-Oct-04,23384,,9999.0,0,0,0
28157,28157,525966,0,0,0,0,0,0,0,01-Oct-04,23384,,9999.0,0,0,0
28158,28158,502361,0,0,0,0,0,0,0,08-Oct-04,23384,,9999.0,0,0,0
28159,28159,496798,0,0,0,0,0,0,0,10-Oct-04,1216,,9999.0,1,0,1
28160,28160,507157,0,0,0,0,0,0,0,05-Oct-04,1729,,9999.0,0,0,0
28161,28161,503684,0,0,0,0,0,0,0,05-Oct-04,23384,,9999.0,1,0,1
28162,28162,509783,0,0,0,0,0,0,0,04-Oct-04,23384,,9999.0,0,0,0
28163,28163,495078,0,0,0,0,0,0,0,06-Oct-04,1729,,9999.0,0,0,0
28164,28164,501288,0,0,0,0,0,0,0,08-Oct-04,23384,,9999.0,0,0,0
28165,28165,513906,0,0,0,0,0,0,0,01-Oct-04,23384,,9999.0,0,0,0
28166,28166,516736,0,0,0,0,0,0,0,11-Oct-04,23384,,9999.0,0,0,0
28167,28167,528362,0,0,0,0,0,0,0,02-Oct-04,23384,,9999.0,0,0,0
28168,28168,509402,0,0,0,0,0,0,0,08-Oct-04,23384,,9999.0,0,0,0
28169,28169,512822,0,0,0,0,0,0,0,05-Oct-04,23384,,9999.0,0,0,0
28170,28170,524244,0,0,0,0,0,0,0,06-Oct-04,23384,,9999.0,0,0,0
28171,28171,521990,0,0,0,0,0,0,0,02-Oct-04,23384,,9999.0,0,0,0
28172,28172,486515,0,0,0,0,0,0,0,09-Oct-04,23384,,9999.0,0,0,0
28173,28173,513184,0,0,0,0,0,0,0,05-Oct-04,1216,,9999.0,0,0,0
28174,28174,513718,0,0,0,0,0,0,0,04-Oct-04,23384,,9999.0,0,0,0
28175,28175,525312,0,0,0,0,0,0,0,08-Oct-04,23384,,9999.0,0,0,0
28176,28176,499989,0,0,0,0,0,0,0,02-Oct-04,23384,,9999.0,1,0,1
28177,28177,515242,0,0,0,0,0,0,0,07-Oct-04,23384,,9999.0,0,0,0
28178,28178,498151,0,0,0,0,0,0,0,10-Oct-04,1216,,9999.0,0,0,0
28179,28179,490176,0,0,0,0,0,0,0,02-Oct-04,2662,,9999.0,1,0,1
28180,28180,528076,0,0,0,0,0,0,0,07-Oct-04,23384,,9999.0,0,0,0
28181,28181,491762,0,0,0,0,0,0,0,02-Oct-04,2517,,9999.0,0,0,0
28182,28182,492955,0,0,0,0,0,0,0,02-Oct-04,1704,,9999.0,0,0,0
28183,28183,518637,0,0,0,0,0,0,0,13-Oct-04,23384,,9999.0,1,0,1
28184,28184,499524,0,0,0,0,0,0,0,12-Oct-04,23384,,9999.0,0,0,0
28185,28185,502454,0,0,0,0,0,0,0,10-Oct-04,23384,,9999.0,1,0,1
28186,28186,518569,0,0,0,0,0,0,0,09-Oct-04,23384,,9999.0,0,0,0
28187,28187,508263,0,0,0,0,0,0,0,09-Oct-04,23384,,9999.0,0,0,0
28188,28188,504023,0,0,0,0,0,0,0,17-Oct-04,23384,,9999.0,0,0,0
28189,28189,506874,0,0,0,0,0,0,0,14-Oct-04,23384,,9999.0,0,0,0
28190,28190,528474,0,0,0,0,0,0,0,16-Oct-04,23384,,9999.0,0,0,0
28191,28191,511264,0,0,0,0,0,0,0,07-Oct-04,23384,,9999.0,0,0,0
28192,28192,521905,0,0,0,0,0,0,0,12-Oct-04,23384,,9999.0,0,0,0
28193,28193,490455,0,0,0,0,0,0,0,11-Oct-04,23384,,9999.0,0,0,0
28194,28194,506887,0,0,0,0,0,0,0,16-Oct-04,23384,,9999.0,1,0,1
28195,28195,516727,0,0,0,0,0,0,0,11-Oct-04,23384,,9999.0,0,0,0
28196,28196,524846,0,0,0,0,0,0,0,10-Oct-04,23384,,9999.0,0,0,0
28197,28197,503356,0,0,1,1,0,0,1,16-Oct-04,816,Technology,5.0,1,2,1
28198,28198,490166,0,0,0,0,0,0,0,12-Oct-04,23384,,9999.0,0,0,0
28199,28199,486676,0,0,0,0,0,0,0,12-Oct-04,23384,,9999.0,1,0,1
28200,28200,498915,0,0,0,0,0,0,0,14-Oct-04,1352,,9999.0,1,0,1
28201,28201,487364,0,0,0,0,0,0,0,18-Oct-04,23384,,9999.0,1,0,1
28202,28202,526946,0,0,0,0,0,0,0,17-Oct-04,23384,,9999.0,0,0,0
28203,28203,500421,0,0,0,0,0,0,0,14-Oct-04,23384,,9999.0,0,0,0
28204,28204,506962,0,0,0,0,0,0,0,18-Oct-04,23384,,9999.0,0,0,0
28205,28205,496216,0,0,0,0,0,0,0,16-Oct-04,23384,,9999.0,1,0,1
28206,28206,495363,0,0,0,0,0,0,0,20-Oct-04,23384,,9999.0,0,0,0
28207,28207,522254,0,0,0,0,0,0,0,15-Oct-04,23384,,9999.0,1,0,1
28208,28208,486931,0,0,0,0,0,0,0,15-Oct-04,23384,,9999.0,0,0,0
28209,28209,516632,0,0,0,0,0,0,0,16-Oct-04,23384,,9999.0,0,0,0
28210,28210,506577,0,0,0,0,0,0,0,20-Oct-04,23384,,9999.0,0,0,0
28211,28211,512872,0,0,0,0,0,0,0,14-Oct-04,23384,,9999.0,1,0,1
28212,28212,499957,1,1,1,0,0,0,1,16-Oct-04,816,Technology,5.0,1,3,1
28213,28213,485833,0,0,0,0,0,0,0,19-Oct-04,23384,,9999.0,0,0,0
28214,28214,491916,0,0,0,0,0,0,0,17-Oct-04,23384,,9999.0,0,0,0
28215,28215,523283,0,0,0,0,0,0,0,12-Oct-04,23384,,9999.0,0,0,0
28216,28216,487095,0,0,0,0,0,0,1,19-Oct-04,1704,,9999.0,0,0,0
28217,28217,506252,0,0,0,0,0,0,1,17-Oct-04,2662,,9999.0,1,0,1
28218,28218,511314,0,0,0,0,0,0,0,16-Oct-04,23384,,9999.0,0,0,0
28219,28219,516373,0,0,0,0,0,0,0,16-Oct-04,23384,,9999.0,0,0,0
28220,28220,490429,0,0,0,0,0,0,0,15-Oct-04,23384,,9999.0,0,0,0
28221,28221,493503,0,0,0,0,0,0,0,11-Oct-04,23384,,9999.0,0,0,0
28222,28222,494983,0,0,0,0,0,0,0,12-Oct-04,23384,,9999.0,1,0,1
28223,28223,500024,0,0,0,0,0,0,0,11-Oct-04,23384,,9999.0,0,0,0
28224,28224,519306,0,0,0,0,0,0,0,12-Oct-04,1216,,9999.0,0,0,0
28225,28225,525445,0,0,0,0,0,0,0,12-Oct-04,23384,,9999.0,1,0,1
28226,28226,493011,0,0,0,0,0,0,1,15-Oct-04,816,,9999.0,0,0,0
28227,28227,527724,0,0,0,0,0,0,0,20-Oct-04,2517,,9999.0,1,0,1
28228,28228,494716,0,0,0,0,1,1,1,20-Oct-04,1216,Technology,5.0,1,0,1
28229,28229,506407,0,0,0,0,0,0,0,17-Oct-04,1729,,9999.0,0,0,0
28230,28230,503890,0,0,0,0,0,0,0,16-Oct-04,23384,Others,4.0,0,0,0
28231,28231,522670,0,0,0,0,0,0,0,19-Oct-04,23384,,9999.0,0,0,0
28232,28232,511853,0,0,0,0,0,0,0,16-Oct-04,2662,,9999.0,1,0,1
28233,28233,496805,0,0,0,0,1,0,1,11-Oct-04,2662,Education,3.0,1,0,1
28234,28234,507866,0,0,0,0,0,1,1,18-Oct-04,816,Technology,5.0,0,0,0
28235,28235,496671,0,0,0,0,0,0,0,11-Oct-04,23384,,9999.0,0,0,0
28236,28236,496241,0,0,0,0,0,0,0,17-Oct-04,23384,,9999.0,0,0,0
28237,28237,518249,0,0,0,0,0,0,0,16-Oct-04,23384,,9999.0,0,0,0
28238,28238,497294,0,0,0,0,0,0,0,12-Oct-04,23384,,9999.0,1,0,1
28239,28239,519278,0,0,0,0,0,0,0,10-Oct-04,1729,,9999.0,1,0,1
28240,28240,507747,0,0,0,0,0,0,0,11-Oct-04,23384,,9999.0,0,0,0
28241,28241,506646,0,0,0,0,0,0,0,11-Oct-04,23384,,9999.0,0,0,0
28242,28242,493757,0,0,0,0,0,0,0,18-Oct-04,23384,,9999.0,0,0,0
28243,28243,501533,0,0,0,0,0,0,0,18-Oct-04,23384,,9999.0,0,0,0
28244,28244,509272,0,0,0,0,0,0,0,10-Oct-04,23384,,9999.0,0,0,0
28245,28245,490809,0,0,0,0,0,0,0,15-Oct-04,23384,,9999.0,0,0,0
28246,28246,502116,0,0,0,0,0,0,0,12-Oct-04,23384,,9999.0,0,0,0
28247,28247,504003,0,0,0,0,0,0,0,20-Oct-04,23384,,9999.0,0,0,0
28248,28248,505202,0,0,0,0,0,0,0,10-Oct-04,23384,,9999.0,0,0,0
28249,28249,511234,0,0,0,0,0,0,0,17-Oct-04,816,,9999.0,1,0,1
28250,28250,528628,0,0,0,0,0,0,0,20-Oct-04,23384,,9999.0,0,0,0
28251,28251,523393,0,0,0,0,0,0,0,19-Oct-04,23384,,9999.0,0,0,0
28252,28252,489227,0,0,0,0,0,0,0,14-Oct-04,1216,,9999.0,1,0,1
28253,28253,516676,0,0,0,0,0,0,0,12-Oct-04,23384,,9999.0,1,0,1
28254,28254,513693,0,0,0,0,0,0,0,13-Oct-04,23384,,9999.0,0,0,0
